CD_MAKE_VEH1,CD_MODEL_VEH,CD_CLR_BDY_VEH_P,NB_YEAR_MFC_VEH,TOTAL1
SUBARU,IMPREZ,SIL,2004,8
SUBARU,IMPREZ,WHI,2004,3
SUBARU,IMPREZ,BLK,2005,1
SUBARU,IMPREZ,BLU,2005,9
SUBARU,IMPREZ,RED,2005,1
SUBARU,IMPREZ,SIL,2005,8
SUBARU,IMPREZ,BLK,2006,2
SUBARU,IMPREZ,BLU,2006,11
SUBARU,IMPREZ,GRY,2006,5
SUBARU,IMPREZ,RED,2006,1
SUBARU,IMPREZ,SIL,2006,6
SUBARU,IMPREZ,WHI,2006,4
SUBARU,IMPREZ,BLK,2007,1
SUBARU,IMPREZ,BLU,2007,10
SUBARU,IMPREZ,GRY,2007,5
SUBARU,IMPREZ,RED,2007,2
SUBARU,IMPREZ,SIL,2007,14
SUBARU,IMPREZ,WHI,2007,4
SUBARU,IMPREZ,BLK,2008,4
SUBARU,IMPREZ,BLU,2008,1
SUBARU,IMPREZ,GRN,2008,1
SUBARU,IMPREZ,GRY,2008,8
SUBARU,IMPREZ,RED,2008,6
SUBARU,IMPREZ,SIL,2008,7
SUBARU,IMPREZ,WHI,2008,10
SUBARU,IMPREZ,BLK,2009,6
SUBARU,IMPREZ,BLU,2009,6
SUBARU,IMPREZ,GLD,2009,2
SUBARU,IMPREZ,GRN,2009,4
SUBARU,IMPREZ,GRY,2009,9
SUBARU,IMPREZ,RED,2009,4
SUBARU,IMPREZ,SIL,2009,4
SUBARU,IMPREZ,WHI,2009,2
SUBARU,IMPREZ,BLK,2010,7
SUBARU,IMPREZ,BLU,2010,3
SUBARU,IMPREZ,GLD,2010,1
SUBARU,IMPREZ,GRY,2010,9
SUBARU,IMPREZ,RED,2010,1
SUBARU,IMPREZ,SIL,2010,8
SUBARU,IMPREZ,WHI,2010,11
SUBARU,IMPREZ,BLK,2011,7
SUBARU,IMPREZ,BLU,2011,8
SUBARU,IMPREZ,GRN,2011,1
SUBARU,IMPREZ,GRY,2011,4
SUBARU,IMPREZ,RED,2011,5
SUBARU,IMPREZ,SIL,2011,4
SUBARU,IMPREZ,WHI,2011,13
SUBARU,IMPREZ,BLU,2012,1
SUBARU,IMPREZ,PUR,2012,1
SUBARU,IMPREZ,BLU,2013,1
SUBARU,IMPREZ,GRY,2013,2
SUBARU,IMPREZ,SIL,2013,2
SUBARU,IMPREZ,WHI,2013,2
SUBARU,IMPREZ,BLK,2014,1
SUBARU,IMPREZ,BLU,2014,3
SUBARU,IMPREZ,GRY,2014,3
SUBARU,IMPREZ,RED,2014,4
SUBARU,IMPREZ,SIL,2014,3
SUBARU,IMPREZ,WHI,2014,9
SUBARU,IMPREZ,BLU,2015,2
SUBARU,IMPREZ,SIL,2015,7
SUBARU,IMPREZ,WHI,2015,3
SUBARU,IMPREZ,BLK,2016,2
SUBARU,IMPREZ,BLU,2016,4
SUBARU,IMPREZ,GRY,2016,4
SUBARU,IMPREZ,RED,2016,3
SUBARU,IMPREZ,SIL,2016,6
SUBARU,IMPREZ,WHI,2016,4
SUBARU,IMPREZ,BLK,2017,5
SUBARU,IMPREZ,BLU,2017,4
SUBARU,IMPREZ,GRY,2017,9
SUBARU,IMPREZ,RED,2017,5
SUBARU,IMPREZ,SIL,2017,3
SUBARU,IMPREZ,WHI,2017,9
SUBARU,IMPREZ,BLU,2018,8
SUBARU,IMPREZ,GRY,2018,5
SUBARU,IMPREZ,RED,2018,2
SUBARU,IMPREZ,SIL,2018,2
SUBARU,IMPREZ,WHI,2018,6
SUBARU,IMPREZ,BLU,2019,3
SUBARU,IMPREZ,GRY,2019,5
SUBARU,IMPREZ,RED,2019,3
SUBARU,IMPREZ,SIL,2019,3
SUBARU,IMPREZ,WHI,2019,5
SUBARU,IMPREZ,BLK,2020,3
SUBARU,IMPREZ,BLU,2020,1
SUBARU,IMPREZ,RED,2020,1
SUBARU,IMPREZ,SIL,2020,3
SUBARU,IMPREZ,BLU,2021,3
SUBARU,IMPREZ,GRY,2021,3
SUBARU,IMPREZ,WHI,2021,6
SUBARU,IMPREZ,BLU,2022,1
SUBARU,IMPREZ,GRY,2022,3
SUBARU,IMPREZ,RED,2022,1
SUBARU,IMPREZ,SIL,2022,1
SUBARU,IMPREZ,BLK,2023,1
SUBARU,IMPREZ,BLU,2023,1
SUBARU,IMPREZ,SIL,2023,1
SUBARU,IMPREZ,WHI,2023,1
SUBARU,IMPREZ,BLK,2024,1
SUBARU,IMPREZ,BLU,2024,6
SUBARU,IMPREZ,GRY,2024,3
SUBARU,IMPREZ,RED,2024,2
SUBARU,IMPREZ,SIL,2024,5
SUBARU,IMPREZ,WHI,2024,6
SUBARU,IMPRZA,SIL,1998,1
SUBARU,IMPRZA,BLK,2012,6
SUBARU,IMPRZA,BLU,2012,1
SUBARU,IMPRZA,GRY,2012,1
SUBARU,IMPRZA,RED,2012,1
SUBARU,IMPRZA,SIL,2012,7
SUBARU,IMPRZA,WHI,2012,10
SUBARU,IMPRZA,BLK,2013,1
SUBARU,IMPRZA,BLU,2013,6
SUBARU,IMPRZA,GRY,2013,1
SUBARU,IMPRZA,MRN,2013,1
SUBARU,IMPRZA,RED,2013,2
SUBARU,IMPRZA,SIL,2013,1
SUBARU,IMPRZA,WHI,2013,4
SUBARU,IMPRZA,BLK,2016,1
SUBARU,IMPXV ,WHI,2014,2
SUBARU,IMRPEZ,SIL,2015,1
URAL  ,IMZ   ,OGE,2023,1
FIAT  ,INDIE ,WHI,2024,41
LDV   ,INDIE ,WHI,2024,29
HOLDEN,INSGNA,BLK,2016,2
HONDA ,INSIG ,BLK,2012,1
HONDA ,INSIGH,RED,2012,1
HONDA ,INSIGH,SIL,2012,2
R ENF ,INT650,SIL,2019,2
R ENF ,INT650,BLU,2020,1
R ENF ,INT650,OGE,2020,1
R ENF ,INT650,SIL,2020,1
R ENF ,INT650,BLK,2021,1
R ENF ,INT650,BLU,2021,2
R ENF ,INT650,RED,2021,1
R ENF ,INT650,SIL,2021,1
R ENF ,INT650,BLK,2022,2
R ENF ,INT650,BLK,2023,2
R ENF ,INT650,GRN,2023,2
R ENF ,INT650,RED,2023,1
R ENF ,INT650,BLK,2024,2
R ENF ,INT650,RED,2024,1
HONDA ,INTEGR,WHI,1996,1
HONDA ,INTEGR,GRN,1998,1
HONDA ,INTEGR,WHI,1999,1
HONDA ,INTEGR,BLK,2000,1
HONDA ,INTEGR,SIL,2000,1
HONDA ,INTEGR,BLK,2001,1
HONDA ,INTEGR,RED,2001,1
HONDA ,INTEGR,SIL,2001,3
HONDA ,INTEGR,SIL,2002,1
HONDA ,INTEGR,WHI,2002,1
HONDA ,INTEGR,BLK,2003,2
HONDA ,INTEGR,BLK,2004,1
HONDA ,INTEGR,OGE,2005,1
HONDA ,INTEGR,WHI,2005,1
HONDA ,INTEGR,BLU,2006,1
R ENF ,INTERC,SIL,2020,1
HOLDEN,INTERN,BLK,2010,1
HOLDEN,INTERN,GRY,2011,1
HOLDEN,INTERN,MRN,2013,1
HONDA ,INTGRA,RED,1995,1
HYNDAI,ION5  ,WHI,2023,1
HYNDAI,IONIQ ,WHI,2017,1
HYNDAI,IONIQ ,SIL,2018,2
HYNDAI,IONIQ ,SIL,2019,4
HYNDAI,IONIQ ,WHI,2019,3
HYNDAI,IONIQ ,WHI,2020,1
HYNDAI,IONIQ ,BLU,2022,1
HYNDAI,IONIQ ,SIL,2022,1
HYNDAI,IONIQ ,WHI,2022,1
HYNDAI,IONIQ ,GRY,2023,1
HYNDAI,IONIQ ,RED,2023,1
HYNDAI,IONIQ ,BLK,2024,3
HYNDAI,IONIQ ,BLU,2024,4
HYNDAI,IONIQ ,GLD,2024,2
HYNDAI,IONIQ ,GRN,2024,4
HYNDAI,IONIQ ,GRY,2024,2
HYNDAI,IONIQ ,RED,2024,1
HYNDAI,IONIQ ,WHI,2024,7
HYNDAI,IONIQ5,GLD,2022,1
HYNDAI,IONIQ5,GLD,2023,1
HYNDAI,IONIQ5,GRY,2023,1
HYNDAI,IONIQ5,BLK,2024,1
HYNDAI,IONIQ5,OGE,2024,1
HYNDAI,IONIQ6,WHI,2023,1
ISUZU ,IOR509,SIL,2014,1
ISUZU ,IOR700,WHI,2017,2
ISUZU ,IOR702,RED,2017,2
ISUZU ,IOR703,WHI,2017,1
B M W ,IR 35 ,GRY,2024,1
H DAV ,IRON  ,BLK,2014,3
LEXUS ,IS    ,WHI,2008,1
LEXUS ,IS    ,BLK,2013,1
LEXUS ,IS    ,WHI,2013,1
LEXUS ,IS 350,BLU,2021,1
LEXUS ,IS F  ,BLK,2012,1
LEXUS ,IS F  ,BLK,2014,2
LEXUS ,IS200 ,SIL,1999,2
LEXUS ,IS200 ,WHI,1999,1
LEXUS ,IS200 ,BLK,2000,1
LEXUS ,IS200 ,SIL,2000,2
LEXUS ,IS200 ,SIL,2001,1
LEXUS ,IS200 ,GRN,2002,3
LEXUS ,IS200 ,SIL,2003,1
LEXUS ,IS200 ,GRY,2004,2
LEXUS ,IS200 ,BLU,2005,1
LEXUS ,IS200 ,GRY,2005,1
LEXUS ,IS200 ,SIL,2005,3
LEXUS ,IS2001,SIL,2002,1
LEXUS ,IS2006,GLD,2003,1
LEXUS ,IS2008,BLU,2023,1
LEXUS ,IS200T,BLK,2015,1
LEXUS ,IS200T,SIL,2015,2
LEXUS ,IS200T,GRY,2016,1
LEXUS ,IS200T,SIL,2016,1
LEXUS ,IS200T,BLK,2017,1
LEXUS ,IS200T,WHI,2017,1
LEXUS ,IS250 ,WHI,2005,3
LEXUS ,IS250 ,BLK,2006,4
LEXUS ,IS250 ,GRY,2006,2
LEXUS ,IS250 ,SIL,2006,9
LEXUS ,IS250 ,WHI,2006,3
LEXUS ,IS250 ,BLK,2007,5
LEXUS ,IS250 ,BLU,2007,4
LEXUS ,IS250 ,GRY,2007,5
LEXUS ,IS250 ,RED,2007,2
LEXUS ,IS250 ,SIL,2007,6
LEXUS ,IS250 ,BLK,2008,4
LEXUS ,IS250 ,BLU,2008,2
LEXUS ,IS250 ,GRY,2008,5
LEXUS ,IS250 ,MRN,2008,1
LEXUS ,IS250 ,RED,2008,2
LEXUS ,IS250 ,SIL,2008,2
LEXUS ,IS250 ,WHI,2008,2
LEXUS ,IS250 ,BLK,2009,1
LEXUS ,IS250 ,BLU,2009,2
LEXUS ,IS250 ,GLD,2009,1
LEXUS ,IS250 ,RED,2009,1
LEXUS ,IS250 ,SIL,2009,1
LEXUS ,IS250 ,WHI,2009,1
LEXUS ,IS250 ,BLK,2010,1
LEXUS ,IS250 ,BLU,2010,4
LEXUS ,IS250 ,BRN,2010,2
LEXUS ,IS250 ,RED,2010,1
LEXUS ,IS250 ,SIL,2010,2
LEXUS ,IS250 ,WHI,2010,1
LEXUS ,IS250 ,BLK,2011,1
LEXUS ,IS250 ,BLU,2011,1
LEXUS ,IS250 ,GRY,2011,2
LEXUS ,IS250 ,SIL,2011,2
LEXUS ,IS250 ,WHI,2012,2
LEXUS ,IS250 ,BLK,2014,2
LEXUS ,IS250 ,GRY,2014,1
LEXUS ,IS250 ,SIL,2014,1
TOYOTA,IS250 ,SIL,2009,1
LEXUS ,IS2505,BLU,2006,1
LEXUS ,IS2505,WHI,2006,1
LEXUS ,IS250C,RED,2009,2
LEXUS ,IS250C,BLK,2011,1
LEXUS ,IS250C,RED,2012,1
LEXUS ,IS250C,BLK,2013,1
LEXUS ,IS250C,RED,2013,2
LEXUS ,IS300 ,BLU,2001,1
LEXUS ,IS300 ,BLK,2002,1
LEXUS ,IS300 ,GRY,2002,1
LEXUS ,IS300 ,SIL,2002,1
LEXUS ,IS300 ,BLU,2003,1
LEXUS ,IS300 ,SIL,2003,1
LEXUS ,IS300 ,GLD,2004,1
LEXUS ,IS300 ,SIL,2015,1
LEXUS ,IS300 ,BLK,2018,1
LEXUS ,IS300 ,RED,2018,1
LEXUS ,IS300 ,SIL,2020,1
LEXUS ,IS300 ,SIL,2021,1
LEXUS ,IS3001,GLD,2001,1
LEXUS ,IS300H,BLK,2014,2
LEXUS ,IS300H,SIL,2014,2
LEXUS ,IS300H,WHI,2014,2
LEXUS ,IS300H,WHI,2015,1
LEXUS ,IS300H,WHI,2016,1
LEXUS ,IS300H,BLK,2017,1
LEXUS ,IS300H,WHI,2020,2
LEXUS ,IS3013,GRY,2013,1
LEXUS ,IS30H ,WHI,2013,1
LEXUS ,IS350 ,WHI,2007,1
LEXUS ,IS350 ,BLK,2010,1
LEXUS ,IS350 ,RED,2010,1
LEXUS ,IS350 ,SIL,2011,1
LEXUS ,IS350 ,WHI,2011,1
LEXUS ,IS350 ,SIL,2013,1
LEXUS ,IS350 ,BLK,2014,1
LEXUS ,IS350 ,SIL,2014,1
LEXUS ,IS350 ,SIL,2015,1
LEXUS ,IS350 ,WHI,2015,2
LEXUS ,IS350 ,BLK,2016,1
LEXUS ,IS350 ,WHI,2016,1
LEXUS ,IS350 ,BLK,2018,1
LEXUS ,IS350 ,WHI,2018,1
LEXUS ,IS350 ,SIL,2019,2
LEXUS ,IS350 ,GRY,2020,1
LEXUS ,IS350 ,SIL,2020,1
LEXUS ,IS350 ,WHI,2021,1
KTM   ,ISDU12,WHI,2022,1
ISUZU ,ISUZU ,SIL,2018,1
YAMAHA,IT2084,BLU,2007,1
HYNDAI,IUCSO ,BLU,2019,2
B M W ,IX    ,WHI,2023,1
B M W ,IX    ,BLK,2024,7
B M W ,IX    ,BLU,2024,9
B M W ,IX    ,GRY,2024,13
B M W ,IX    ,WHI,2024,9
B M W ,IX 120,WHI,2024,1
B M W ,IX 130,SIL,2024,1
B M W ,IX 40 ,BLU,2022,2
B M W ,IX 40 ,BLK,2023,1
B M W ,IX 40 ,WHI,2023,1
B M W ,IX 40 ,BLK,2024,1
B M W ,IX 40 ,GRY,2024,1
B M W ,IX 40 ,WHI,2024,2
B M W ,IX 50 ,WHI,2023,1
B M W ,IX 50 ,BLK,2024,1
B M W ,IX X50,BLK,2024,1
B M W ,IX XDR,BLK,2024,1
B M W ,IX XDR,GRY,2024,1
B M W ,IX1   ,GRN,2023,1
B M W ,IX1   ,BLK,2024,10
B M W ,IX1   ,BLU,2024,4
B M W ,IX1   ,GRN,2024,4
B M W ,IX1   ,GRY,2024,2
B M W ,IX1   ,SIL,2024,3
B M W ,IX1   ,WHI,2024,4
B M W ,IX1 20,BLK,2024,1
B M W ,IX1 20,BLU,2024,1
B M W ,IX1 20,GRN,2024,2
B M W ,IX1 20,WHI,2024,6
B M W ,IX1 30,BLU,2024,2
B M W ,IX1 30,GRY,2024,1
B M W ,IX1 30,SIL,2024,1
B M W ,IX1 30,WHI,2024,3
B M W ,IX1 ED,BLK,2024,2
B M W ,IX1 ED,GRN,2024,2
B M W ,IX1 ED,WHI,2024,2
B M W ,IX1 XD,BLK,2024,1
B M W ,IX1 XD,BLU,2024,1
B M W ,IX1 XD,GRN,2024,5
B M W ,IX1 XD,GRY,2024,1
B M W ,IX1 XD,SIL,2024,1
B M W ,IX1 XD,WHI,2024,1
B M W ,IX130 ,WHI,2024,1
B M W ,IX2   ,BLK,2024,6
B M W ,IX2   ,BLU,2024,1
B M W ,IX2   ,GRN,2024,1
B M W ,IX2   ,GRY,2024,5
B M W ,IX2   ,RED,2024,2
B M W ,IX2   ,WHI,2024,4
B M W ,IX2 20,BLK,2024,1
B M W ,IX2 20,RED,2024,1
B M W ,IX2 30,BLK,2024,1
B M W ,IX2 30,GRY,2024,3
B M W ,IX2 30,WHI,2024,2
B M W ,IX2 XD,BLU,2024,2
B M W ,IX2 XD,GRY,2024,1
B M W ,IX3   ,BLK,2021,1
B M W ,IX3   ,WHI,2022,1
B M W ,IX3   ,GRY,2023,1
B M W ,IX3   ,SIL,2023,1
B M W ,IX3   ,WHI,2023,1
B M W ,IX3   ,BLK,2024,7
B M W ,IX3   ,BLU,2024,1
B M W ,IX3   ,GRY,2024,4
B M W ,IX3   ,WHI,2024,5
B M W ,IX3 M ,BLK,2024,3
B M W ,IX3 M ,RED,2024,2
B M W ,IX3 M ,SIL,2024,1
B M W ,IX3 M ,WHI,2024,4
B M W ,IX3 MS,BLK,2024,2
B M W ,IX3 MS,GRY,2024,1
B M W ,IX3 MS,SIL,2024,3
B M W ,IX3 MS,WHI,2024,1
HYNDAI,IX35  ,BLK,2010,6
HYNDAI,IX35  ,BLU,2010,4
HYNDAI,IX35  ,GRY,2010,4
HYNDAI,IX35  ,SIL,2010,6
HYNDAI,IX35  ,WHI,2010,5
HYNDAI,IX35  ,BLK,2011,5
HYNDAI,IX35  ,BLU,2011,3
HYNDAI,IX35  ,GRY,2011,9
HYNDAI,IX35  ,RED,2011,1
HYNDAI,IX35  ,SIL,2011,3
HYNDAI,IX35  ,WHI,2011,5
HYNDAI,IX35  ,BLK,2012,6
HYNDAI,IX35  ,BLU,2012,7
HYNDAI,IX35  ,GRY,2012,9
HYNDAI,IX35  ,SIL,2012,15
HYNDAI,IX35  ,WHI,2012,6
HYNDAI,IX35  ,BLK,2013,10
HYNDAI,IX35  ,BLU,2013,2
HYNDAI,IX35  ,GRY,2013,13
HYNDAI,IX35  ,RED,2013,8
HYNDAI,IX35  ,SIL,2013,8
HYNDAI,IX35  ,WHI,2013,24
HYNDAI,IX35  ,BLK,2014,1
HYNDAI,IX35  ,BLU,2014,9
HYNDAI,IX35  ,GRY,2014,38
HYNDAI,IX35  ,OGE,2014,6
HYNDAI,IX35  ,PUR,2014,1
HYNDAI,IX35  ,RED,2014,7
HYNDAI,IX35  ,SIL,2014,8
HYNDAI,IX35  ,WHI,2014,45
HYNDAI,IX35  ,BLK,2015,2
HYNDAI,IX35  ,GRY,2015,18
HYNDAI,IX35  ,RED,2015,9
HYNDAI,IX35  ,SIL,2015,23
HYNDAI,IX35  ,WHI,2015,23
HYNDAI,IX35  ,BLU,2016,1
B M W ,IX40  ,GLD,2023,1
B M W ,IX40  ,BLK,2024,1
NISSAN,J01A15,OGE,1995,1
NISSAN,J10D07,BLK,2012,2
NISSAN,J10D07,PUR,2012,1
CHERY ,J11   ,SIL,2011,1
CHERY ,J11   ,BLK,2014,1
NISSAN,J11 QA,SIL,2018,1
NISSAN,J11 QA,BLU,2019,3
HYSTER,J18XNT,YLW,2014,1
HYSTER,J2.5UT,YLW,2024,1
CHERY ,J3    ,WHI,2013,1
NISSAN,J32M09,SIL,2011,1
KIA   ,JA PIC,WHI,2017,2
KIA   ,JA PIC,WHI,2020,1
KIA   ,JA PIC,SIL,2023,1
KIA   ,JA PIC,WHI,2024,1
HONDA ,JA3AGL,BLK,2005,1
HOLDEN,JACKA ,WHI,1998,1
HOLDEN,JACKAR,RED,1996,1
HOLDEN,JACKAR,SIL,1996,1
HOLDEN,JACKAR,GRY,1999,1
HOLDEN,JACKAR,SIL,1999,1
HOLDEN,JACKAR,RED,2000,2
HOLDEN,JACKAR,SIL,2000,1
HOLDEN,JACKAR,BLU,2001,1
HOLDEN,JACKAR,GRN,2001,1
HOLDEN,JACKAR,RED,2001,1
HOLDEN,JACKAR,WHI,2002,2
HOLDEN,JACKAR,GLD,2003,1
HOLDEN,JACKER,WHI,2002,1
HOLDEN,JACKRO,WHI,1999,1
CLAAS ,JAGUAR,GRN,2000,1
CLAAS ,JAGUAR,GRN,2024,1
REN   ,JAYCO ,WHI,2018,1
REN   ,JAYCO ,WHI,2020,1
TOYOTA,JAYCO ,WHI,2017,1
HONDA ,JAZZ  ,BLK,2002,1
HONDA ,JAZZ  ,BLU,2002,5
HONDA ,JAZZ  ,RED,2002,1
HONDA ,JAZZ  ,SIL,2002,3
HONDA ,JAZZ  ,WHI,2002,1
HONDA ,JAZZ  ,BLK,2003,9
HONDA ,JAZZ  ,BLU,2003,2
HONDA ,JAZZ  ,RED,2003,3
HONDA ,JAZZ  ,SIL,2003,7
HONDA ,JAZZ  ,WHI,2003,2
HONDA ,JAZZ  ,BLK,2004,4
HONDA ,JAZZ  ,BLU,2004,3
HONDA ,JAZZ  ,RED,2004,2
HONDA ,JAZZ  ,SIL,2004,5
HONDA ,JAZZ  ,WHI,2004,4
HONDA ,JAZZ  ,BLK,2005,6
HONDA ,JAZZ  ,BLU,2005,6
HONDA ,JAZZ  ,RED,2005,4
HONDA ,JAZZ  ,SIL,2005,9
HONDA ,JAZZ  ,YLW,2005,2
HONDA ,JAZZ  ,BLK,2006,12
HONDA ,JAZZ  ,BLU,2006,8
HONDA ,JAZZ  ,PUR,2006,1
HONDA ,JAZZ  ,SIL,2006,11
HONDA ,JAZZ  ,WHI,2006,5
HONDA ,JAZZ  ,YLW,2006,6
HONDA ,JAZZ  ,BLK,2007,15
HONDA ,JAZZ  ,BLU,2007,9
HONDA ,JAZZ  ,PUR,2007,14
HONDA ,JAZZ  ,SIL,2007,15
HONDA ,JAZZ  ,WHI,2007,7
HONDA ,JAZZ  ,BLK,2008,6
HONDA ,JAZZ  ,BLU,2008,6
HONDA ,JAZZ  ,PUR,2008,6
HONDA ,JAZZ  ,RED,2008,3
HONDA ,JAZZ  ,SIL,2008,6
HONDA ,JAZZ  ,WHI,2008,2
HONDA ,JAZZ  ,YLW,2008,2
HONDA ,JAZZ  ,BLK,2009,7
HONDA ,JAZZ  ,BLU,2009,4
HONDA ,JAZZ  ,PUR,2009,1
HONDA ,JAZZ  ,RED,2009,1
HONDA ,JAZZ  ,SIL,2009,7
HONDA ,JAZZ  ,WHI,2009,5
HONDA ,JAZZ  ,YLW,2009,5
HONDA ,JAZZ  ,BLK,2010,6
HONDA ,JAZZ  ,BLU,2010,2
HONDA ,JAZZ  ,OGE,2010,1
HONDA ,JAZZ  ,RED,2010,5
HONDA ,JAZZ  ,SIL,2010,7
HONDA ,JAZZ  ,WHI,2010,3
HONDA ,JAZZ  ,YLW,2010,1
HONDA ,JAZZ  ,BLK,2011,2
HONDA ,JAZZ  ,BLU,2011,1
HONDA ,JAZZ  ,GRN,2011,3
HONDA ,JAZZ  ,GRY,2011,2
HONDA ,JAZZ  ,RED,2011,2
HONDA ,JAZZ  ,SIL,2011,3
HONDA ,JAZZ  ,WHI,2011,5
HONDA ,JAZZ  ,BLK,2012,3
HONDA ,JAZZ  ,BLU,2012,2
HONDA ,JAZZ  ,GRN,2012,8
HONDA ,JAZZ  ,GRY,2012,2
HONDA ,JAZZ  ,RED,2012,10
HONDA ,JAZZ  ,SIL,2012,3
HONDA ,JAZZ  ,WHI,2012,1
HONDA ,JAZZ  ,BLU,2013,1
HONDA ,JAZZ  ,GRN,2013,1
HONDA ,JAZZ  ,GRY,2013,3
HONDA ,JAZZ  ,RED,2013,2
HONDA ,JAZZ  ,SIL,2013,2
HONDA ,JAZZ  ,WHI,2013,3
HONDA ,JAZZ  ,BLK,2014,4
HONDA ,JAZZ  ,BLU,2014,4
HONDA ,JAZZ  ,GRY,2014,3
HONDA ,JAZZ  ,RED,2014,6
HONDA ,JAZZ  ,SIL,2014,7
HONDA ,JAZZ  ,WHI,2014,11
HONDA ,JAZZ  ,YLW,2014,5
HONDA ,JAZZ  ,BLK,2015,1
HONDA ,JAZZ  ,BLU,2015,3
HONDA ,JAZZ  ,GRY,2015,3
HONDA ,JAZZ  ,RED,2015,1
HONDA ,JAZZ  ,SIL,2015,3
HONDA ,JAZZ  ,WHI,2015,5
HONDA ,JAZZ  ,YLW,2015,1
HONDA ,JAZZ  ,BLK,2016,3
HONDA ,JAZZ  ,BLU,2016,4
HONDA ,JAZZ  ,GRY,2016,4
HONDA ,JAZZ  ,SIL,2016,10
HONDA ,JAZZ  ,WHI,2016,1
HONDA ,JAZZ  ,GRY,2017,7
HONDA ,JAZZ  ,RED,2017,3
HONDA ,JAZZ  ,WHI,2017,6
HONDA ,JAZZ  ,YLW,2017,1
HONDA ,JAZZ  ,BLK,2018,1
HONDA ,JAZZ  ,BLU,2018,3
HONDA ,JAZZ  ,GRY,2018,3
HONDA ,JAZZ  ,OGE,2018,2
HONDA ,JAZZ  ,RED,2018,5
HONDA ,JAZZ  ,SIL,2018,3
HONDA ,JAZZ  ,WHI,2018,9
HONDA ,JAZZ  ,BLU,2019,1
HONDA ,JAZZ  ,GRY,2019,4
HONDA ,JAZZ  ,OGE,2019,1
HONDA ,JAZZ  ,SIL,2019,1
HONDA ,JAZZ  ,WHI,2019,1
HONDA ,JAZZ  ,GRY,2020,2
HONDA ,JAZZ  ,RED,2020,3
HONDA ,JAZZ  ,WHI,2020,3
HONDA ,JAZZ 4,SIL,2014,1
HONDA ,JAZZ V,GRY,2017,1
HONDA ,JAZZ V,OGE,2018,1
HONDA ,JAZZ V,RED,2018,1
HONDA ,JAZZ V,WHI,2018,1
HONDA ,JAZZ08,RED,2012,1
HONDA ,JAZZVT,BLU,2006,1
MINI  ,JCW   ,GRN,2017,1
MINI  ,JCW   ,BLK,2020,1
MINI  ,JCW   ,BLU,2021,1
MINI  ,JCW   ,GRN,2021,1
MINI  ,JCW   ,BLK,2022,5
MINI  ,JCW   ,SIL,2022,1
MINI  ,JCW   ,WHI,2022,1
MINI  ,JCW   ,BLK,2023,2
MINI  ,JCW AL,SIL,2020,1
MINI  ,JCW AL,WHI,2020,1
MINI  ,JCW CO,GRN,2017,1
MINI  ,JCW CO,RED,2018,1
MINI  ,JCW CO,WHI,2018,2
MINI  ,JCW CO,BLK,2019,1
MINI  ,JCW CO,GRY,2020,1
CHRYS ,JEEP  ,GRN,1997,1
CHRYS ,JEEP  ,RED,2000,1
VOLKS ,JETT06,WHI,2007,1
VOLKS ,JETT93,WHI,2014,1
VOLKS ,JETTA ,BLK,2005,2
VOLKS ,JETTA ,BLK,2006,4
VOLKS ,JETTA ,BLU,2006,5
VOLKS ,JETTA ,CRM,2006,2
VOLKS ,JETTA ,GLD,2006,1
VOLKS ,JETTA ,SIL,2006,2
VOLKS ,JETTA ,BLU,2007,4
VOLKS ,JETTA ,SIL,2007,5
VOLKS ,JETTA ,WHI,2007,1
VOLKS ,JETTA ,BLU,2008,1
VOLKS ,JETTA ,GRY,2008,2
VOLKS ,JETTA ,SIL,2008,1
VOLKS ,JETTA ,WHI,2008,3
VOLKS ,JETTA ,BLK,2009,1
VOLKS ,JETTA ,BLU,2009,1
VOLKS ,JETTA ,GRY,2009,3
VOLKS ,JETTA ,RED,2009,1
VOLKS ,JETTA ,SIL,2009,1
VOLKS ,JETTA ,WHI,2009,3
VOLKS ,JETTA ,BLK,2010,1
VOLKS ,JETTA ,GRY,2010,1
VOLKS ,JETTA ,SIL,2010,3
VOLKS ,JETTA ,WHI,2010,2
VOLKS ,JETTA ,BLK,2011,3
VOLKS ,JETTA ,BLU,2011,1
VOLKS ,JETTA ,GRY,2011,3
VOLKS ,JETTA ,SIL,2011,5
VOLKS ,JETTA ,WHI,2011,5
VOLKS ,JETTA ,BLK,2012,1
VOLKS ,JETTA ,GRY,2012,7
VOLKS ,JETTA ,SIL,2012,4
VOLKS ,JETTA ,WHI,2012,4
VOLKS ,JETTA ,BLK,2013,3
VOLKS ,JETTA ,GLD,2013,1
VOLKS ,JETTA ,GRY,2013,1
VOLKS ,JETTA ,SIL,2013,4
VOLKS ,JETTA ,WHI,2013,1
VOLKS ,JETTA ,BLK,2014,1
VOLKS ,JETTA ,BLU,2014,1
VOLKS ,JETTA ,GRY,2014,3
VOLKS ,JETTA ,WHI,2014,1
VOLKS ,JETTA ,BLK,2015,5
VOLKS ,JETTA ,GRY,2015,3
VOLKS ,JETTA ,SIL,2015,6
VOLKS ,JETTA ,WHI,2015,20
VOLKS ,JETTA ,BLK,2016,1
VOLKS ,JETTA ,GRY,2016,3
VOLKS ,JETTA ,WHI,2016,5
VOLKS ,JETTA ,GRY,2017,4
VOLKS ,JETTA ,WHI,2017,1
VOLKS ,JETTA ,WHI,2018,1
KIA   ,JF OPT,BLU,2017,1
