CD_MAKE_VEH,CD_MODEL_VEH,CD_CLR_BDY_VEH_P,NB_YEAR_MFC_VEH,TOTAL
ABARTH,695 75,BLK,2024,3
ABARTH,695 CO,WHI,2024,2
ACE   ,AL350 ,YLW,2024,1
ACHTNG,VOLKSW,SIL,2024,1
ACHTNG,VOLKSW,WHI,2024,2
AGRIA ,TW-16 ,GRN,2024,1
AGRIFC,CONDOR,RED,2024,1
AGRIFC,ENDUR ,RED,2024,1
AJP   ,PR7   ,WHI,2023,1
ALFA R,GIULIA,BLU,2024,1
ALFA R,GIULIA,RED,2024,1
ALFA R,GIULIA,WHI,2024,2
ALFA R,STELVI,GRN,2024,1
ALFA R,STELVI,WHI,2024,1
ALFA R,TONALE,BLK,2024,1
ALFA R,TONALE,BLU,2023,1
ALFA R,TONALE,RED,2024,2
AMMANN,ARS130,GRN,2024,5
AMMANN,ARS150,GRN,2024,3
APRILI,RS 660,BLK,2024,1
APRILI,TUO660,BLK,2024,1
APRILI,XC660 ,BLK,2024,1
ASTON ,DBX 70,BLU,2024,1
ASTON ,DBX 70,GRN,2024,1
ASTON ,DBX 70,PUR,2024,1
AUDI  ,      ,WHI,2023,1
AUDI  ,A1    ,WHI,2024,2
AUDI  ,A3    ,BLK,2024,6
AUDI  ,A3    ,BLU,2024,1
AUDI  ,A3    ,GRY,2024,1
AUDI  ,A3    ,SIL,2024,1
AUDI  ,A3    ,WHI,2024,3
AUDI  ,A4    ,BLK,2024,2
AUDI  ,A4    ,GRY,2024,2
AUDI  ,A4    ,WHI,2024,1
AUDI  ,A5    ,BLK,2024,2
AUDI  ,A5    ,GRY,2024,1
AUDI  ,A5    ,WHI,2024,1
AUDI  ,Q2    ,BLK,2024,18
AUDI  ,Q2    ,BLU,2024,1
AUDI  ,Q2    ,GRY,2024,13
AUDI  ,Q2    ,RED,2024,1
AUDI  ,Q2    ,SIL,2024,2
AUDI  ,Q2    ,WHI,2024,10
AUDI  ,Q3    ,BLK,2024,8
AUDI  ,Q3    ,BLU,2024,3
AUDI  ,Q3    ,GRY,2024,8
AUDI  ,Q3    ,RED,2024,1
AUDI  ,Q3    ,SIL,2024,1
AUDI  ,Q3    ,WHI,2024,16
AUDI  ,Q5    ,BLK,2024,14
AUDI  ,Q5    ,BLU,2024,2
AUDI  ,Q5    ,GRN,2024,1
AUDI  ,Q5    ,GRY,2024,7
AUDI  ,Q5    ,SIL,2024,4
AUDI  ,Q5    ,WHI,2024,12
AUDI  ,Q7    ,BLK,2024,4
AUDI  ,Q7    ,GRY,2024,7
AUDI  ,Q7    ,WHI,2024,5
AUDI  ,Q8    ,BLK,2024,1
AUDI  ,Q8 ETR,WHI,2024,1
AUDI  ,RS3   ,BLK,2024,3
AUDI  ,RS3   ,GRN,2024,3
AUDI  ,RS3   ,GRY,2024,3
AUDI  ,RS3   ,WHI,2024,3
AUDI  ,RS4   ,BLK,2024,2
AUDI  ,RS4   ,GRY,2024,1
AUDI  ,RS5   ,BLK,2024,1
AUDI  ,RS5   ,GRY,2024,1
AUDI  ,RS6   ,BLK,2024,4
AUDI  ,RS6   ,BLU,2024,1
AUDI  ,RS6   ,GRY,2024,1
AUDI  ,RS6 AV,BLK,2024,2
AUDI  ,RSQ3  ,BLK,2024,6
AUDI  ,RSQ3  ,GRY,2024,4
AUDI  ,RSQ3  ,WHI,2024,1
AUDI  ,RSQ8  ,BLK,2024,1
AUDI  ,S3    ,BLU,2024,2
AUDI  ,S3    ,GRY,2024,2
AUDI  ,S3    ,WHI,2024,4
AUDI  ,S5    ,BLK,2024,2
AUDI  ,SQ2   ,BLK,2024,4
AUDI  ,SQ2   ,GRY,2024,1
AUDI  ,SQ2   ,WHI,2024,2
AUDI  ,SQ5   ,BLK,2024,2
AUDI  ,SQ5   ,GRY,2024,1
AUDI  ,SQ5   ,WHI,2024,3
AUDI  ,SQ7   ,GRY,2024,3
AUDI  ,SQ7   ,WHI,2024,3
AUDI  ,SQ8   ,BLK,2024,5
AUDI  ,SQ8   ,BLU,2024,1
AUDI  ,SQ8   ,GRY,2024,4
AUDI  ,SQ8   ,WHI,2024,2
AVANT ,860I  ,GRN,2023,1
AVANT ,M635  ,GRN,2023,1
AVANT ,M745  ,GRN,2024,1
B C I ,JXK613,WHI,2024,2
B M W ,118I  ,BLK,2024,7
B M W ,118I  ,BLU,2024,2
B M W ,118I  ,GRY,2024,6
B M W ,118I  ,RED,2024,3
B M W ,118I  ,WHI,2024,1
B M W ,128TI ,GRY,2024,4
B M W ,128TI ,WHI,2024,1
B M W ,220I  ,BLK,2024,2
B M W ,220I  ,GRY,2024,2
B M W ,220I  ,WHI,2024,1
B M W ,230I  ,BLK,2024,2
B M W ,230I  ,GRY,2024,5
B M W ,230I  ,RED,2024,1
B M W ,230I  ,WHI,2024,2
B M W ,330E  ,BLK,2024,1
B M W ,330E  ,WHI,2024,2
B M W ,330I  ,BLK,2024,2
B M W ,330I  ,BLU,2024,3
B M W ,330I  ,GRY,2024,8
B M W ,420I  ,BLK,2024,2
B M W ,420I  ,BLU,2024,1
B M W ,420I  ,GRY,2024,4
B M W ,420I  ,WHI,2024,1
B M W ,430I  ,BLK,2024,1
B M W ,430I  ,BLU,2024,1
B M W ,430I  ,GRN,2024,1
B M W ,430I  ,GRY,2024,4
B M W ,430I  ,RED,2024,1
B M W ,430I  ,WHI,2024,1
B M W ,520I  ,GRY,2023,1
B M W ,530D  ,BLU,2024,1
B M W ,530D  ,GRY,2024,9
B M W ,530D  ,WHI,2024,10
B M W ,C400GT,BLU,2024,2
B M W ,C400X ,WHI,2024,1
B M W ,COUNTR,BLK,2024,1
B M W ,F800GS,BLU,2024,1
B M W ,F900 G,YLW,2024,3
B M W ,F900GS,WHI,2024,2
B M W ,F900GS,YLW,2024,2
B M W ,F900R ,WHI,2024,1
B M W ,G310R ,BLK,2024,1
B M W ,I4    ,BLK,2023,1
B M W ,I4    ,BLK,2024,4
B M W ,I4    ,GRN,2024,1
B M W ,I4    ,GRY,2024,2
B M W ,I4    ,RED,2024,1
B M W ,I4    ,WHI,2024,5
B M W ,I4 35 ,BLK,2024,2
B M W ,I4 35 ,GRN,2024,3
B M W ,I4 35 ,GRY,2024,3
B M W ,I4 35 ,RED,2024,1
B M W ,I4 35 ,WHI,2024,2
B M W ,I4 E35,OGE,2024,1
B M W ,I4 E35,WHI,2024,3
B M W ,I4 EDR,BLK,2024,2
B M W ,I4 EDR,GRN,2024,1
B M W ,I4 EDR,GRY,2024,1
B M W ,I4 EDR,RED,2024,1
B M W ,I4 EDR,WHI,2024,2
B M W ,I4 M50,GRY,2024,2
B M W ,I5    ,BLK,2024,1
B M W ,I5    ,GRN,2024,1
B M W ,I5    ,RED,2024,1
B M W ,IX    ,BLK,2024,7
B M W ,IX    ,BLU,2024,9
B M W ,IX    ,GRY,2024,11
B M W ,IX    ,WHI,2024,9
B M W ,IX 40 ,GRY,2024,1
B M W ,IX 40 ,WHI,2024,2
B M W ,IX X50,BLK,2024,1
B M W ,IX XDR,GRY,2024,1
B M W ,IX1   ,BLK,2024,7
B M W ,IX1   ,BLU,2024,3
B M W ,IX1   ,GRN,2024,4
B M W ,IX1   ,GRY,2024,1
B M W ,IX1   ,SIL,2024,2
B M W ,IX1   ,WHI,2024,3
B M W ,IX1 20,BLU,2024,1
B M W ,IX1 20,GRN,2024,1
B M W ,IX1 20,WHI,2024,3
B M W ,IX1 30,GRY,2024,1
B M W ,IX1 30,SIL,2024,1
B M W ,IX1 30,WHI,2024,2
B M W ,IX1 ED,BLK,2024,2
B M W ,IX1 ED,WHI,2024,1
B M W ,IX1 XD,GRN,2024,1
B M W ,IX1 XD,GRY,2024,1
B M W ,IX1 XD,SIL,2024,1
B M W ,IX1 XD,WHI,2024,1
B M W ,IX2   ,BLK,2024,6
B M W ,IX2   ,BLU,2024,1
B M W ,IX2   ,GRY,2024,5
B M W ,IX2   ,RED,2024,1
B M W ,IX2   ,WHI,2024,2
B M W ,IX2 20,BLK,2024,1
B M W ,IX2 20,RED,2024,1
B M W ,IX2 30,BLK,2024,1
B M W ,IX2 30,GRY,2024,1
B M W ,IX2 30,WHI,2024,2
B M W ,IX2 XD,BLU,2024,1
B M W ,IX2 XD,GRY,2024,1
B M W ,IX3   ,BLK,2024,7
B M W ,IX3   ,GRY,2024,3
B M W ,IX3   ,WHI,2024,5
B M W ,IX3 M ,BLK,2024,3
B M W ,IX3 M ,RED,2024,2
B M W ,IX3 M ,WHI,2024,3
B M W ,IX3 MS,SIL,2024,2
B M W ,IX3 MS,WHI,2024,1
B M W ,IX40  ,GLD,2023,1
B M W ,K1600 ,SIL,2024,1
B M W ,M 1000,WHI,2024,1
B M W ,M135I ,BLK,2024,1
B M W ,M135I ,GRY,2024,4
B M W ,M135I ,WHI,2024,3
B M W ,M2    ,BLK,2024,2
B M W ,M2    ,BLU,2024,2
B M W ,M2    ,GRN,2024,1
B M W ,M2    ,GRY,2024,1
B M W ,M2    ,RED,2024,1
B M W ,M2    ,WHI,2024,1
B M W ,M235I ,RED,2024,1
B M W ,M235I ,WHI,2024,1
B M W ,M240I ,BLK,2024,2
B M W ,M240I ,BLU,2024,1
B M W ,M240I ,GRY,2024,1
B M W ,M240I ,RED,2024,1
B M W ,M3    ,BLK,2024,7
B M W ,M3    ,BLU,2024,1
B M W ,M3    ,GRN,2024,2
B M W ,M3    ,GRY,2024,5
B M W ,M3    ,RED,2024,1
B M W ,M3    ,WHI,2024,1
B M W ,M3 COM,BLK,2024,1
B M W ,M3 TOU,GRN,2024,1
B M W ,M304I ,GRY,2024,1
B M W ,M340I ,BLK,2024,2
B M W ,M340I ,BLU,2024,1
B M W ,M340I ,GRY,2024,5
B M W ,M340I ,WHI,2024,3
B M W ,M4    ,BLK,2024,2
B M W ,M4    ,GRY,2023,1
B M W ,M4    ,GRY,2024,1
B M W ,M4 COM,BLK,2024,1
B M W ,M4 COM,BLU,2024,1
B M W ,M4 COM,GRY,2024,1
B M W ,M4 COM,WHI,2024,1
B M W ,M440I ,BLU,2024,3
B M W ,M440I ,GRY,2024,1
B M W ,M440I ,WHI,2024,1
B M W ,R 12  ,SIL,2024,1
B M W ,R 12 H,BLK,2024,2
B M W ,R 12 N,GRN,2024,1
B M W ,R 1250,BLK,2024,2
B M W ,R 1250,BLU,2024,1
B M W ,R 1300,BLK,2024,2
B M W ,R 1300,BLU,2024,2
B M W ,R 1300,GRY,2024,1
B M W ,R 18  ,GRN,2024,1
B M W ,R NIN ,GRN,2024,1
